SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43991649313097614,0.18848851024232702,0.08934842809000525,0.07213589814839853,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
-0.43991649313097614,-1.2774445836787656,-1.505976692069473,-0.9972556534155561,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.43991649313097614,-1.1552834925186746,0.47820892612887816,-0.8658676533100438,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,-0.6700928009859131,-0.9517022249034871,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,-0.13727439951791576,0.04447990908551963,-0.1622050563715571,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,1.1657772395230555,0.35191235411625243,1.0807086592001136,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
2.273158691738958,1.6137012404433893,1.7278802702538025,2.6459597585094845,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,1.4508197855632678,1.2791950802089493,2.115356070373507,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-1.2774445836787656,-1.4827115340671475,-0.9969468166120843,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,0.758573602322752,-1.502653098069141,-0.5263677672079901,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
-0.43991649313097614,-0.9924020376385531,1.2825186742092813,-0.6320120137669722,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
-0.43991649313097614,1.4915401492832983,1.505199472231542,2.2725760631122554,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-0.748079855318371,-1.5093002860698053,-0.8625366277868853,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,1.2064976032430856,1.2160467942026365,1.7140005844904163,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.273158691738958,0.7178532386027215,0.6194616711429987,0.8091087503184705,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,1.5729808767233588,0.6659919871476498,1.6616748060736477,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
-0.43991649313097614,0.22920887396235737,-0.08181666292710564,0.033090102280910874,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True
2.273158691738958,1.0436161483629645,1.1279715531938321,1.5586556723441747,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,0.6364125111626608,-1.343120586053193,-0.5056536416037127,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
-0.43991649313097614,-1.2367242199587352,-0.8096837489998675,-0.971798676900821,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,-0.13727439951791576,-0.15161213693408263,-0.19661830018696996,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-0.43991649313097614,1.369379058123207,-0.21808401694072754,0.6754706535019508,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False
-0.43991649313097614,1.369379058123207,1.3057838322116073,2.0339996324304024,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,0.880734693482843,-0.6235624849812617,0.06364288605292805,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
-0.43991649313097614,1.369379058123207,-0.16656830993557784,0.7575330041387045,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
-0.43991649313097614,-0.5851984004382496,-1.4843733310673135,-0.8285425196333268,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,-1.2367242199587352,-0.9991286070188055,-0.978372488860432,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,-1.5009913010689746,-0.9787695647506098,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2.273158691738958,-1.2774445836787656,-1.3181936310507012,-0.9947628992161063,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,-1.5209328650709681,-0.997454191360645,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.43991649313097614,0.6771328748826912,0.682609957149311,0.8903990089465451,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.43991649313097614,1.6137012404433893,0.7025515211513048,1.6901980908514225,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
-0.43991649313097614,-1.2367242199587352,-0.6734163949862454,-0.966107255808272,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.8702409464784621,-1.4694171580658184,-0.9242378091661865,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
-0.43991649313097614,-1.1960038562387048,-1.5109620830699715,-0.9817035143835906,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,0.025607055362205634,0.7922885591602751,0.26864434424307637,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
-0.43991649313097614,-0.9924020376385531,-1.304899255049372,-0.9108916473018758,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,1.247217966963116,1.1047063951915064,1.737714839042704,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.43991649313097614,-0.8702409464784621,-1.4843733310673135,-0.9081782953856604,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
-0.43991649313097614,0.14776814652229667,-0.801374763999037,-0.3231531505236419,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
-0.43991649313097614,-0.9924020376385531,0.9966895901807084,-0.6707269130593118,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.273158691738958,-0.9109613101984924,-0.9991286070188055,-0.8603306506192306,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,0.3436033691154218,-0.8864053007409088,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,-0.13727439951791576,0.13587874409465642,-0.13646130282502716,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-0.43991649313097614,1.2879383306831464,-0.3626603559551803,0.49416139009241333,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
-0.43991649313097614,0.7178532386027215,1.4453747802255617,1.3904719730821822,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
2.273158691738958,-1.2774445836787656,0.1657910900976468,-0.97506352310895,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.0331224013585834,0.34526516611558833,-0.7866068936762115,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,-0.748079855318371,-0.4424266119631542,-0.6847128083022423,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
-0.43991649313097614,-1.2774445836787656,0.19404163910047073,-0.9746885069904487,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.273158691738958,-1.1960038562387048,0.18407085709947407,-0.9019353800011977,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.1960038562387048,-0.005374000919464063,-0.928980660076644,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
-0.43991649313097614,-1.2367242199587352,0.37019212111808014,-0.9425915392010733,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,0.14776814652229667,-0.9775252460166459,-0.42436338297563814,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
-0.43991649313097614,1.4508197855632678,1.2958130502106107,2.099936289971601,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
2.273158691738958,0.025607055362205634,0.6344178441444933,0.1925822515023435,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,-0.9516816739185228,1.114677177192503,-0.598392921731915,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
2.273158691738958,-0.015113308357824713,0.6726391751483144,0.15982349056267167,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-0.4223169455581282,-0.3510277769540174,-0.49727092836662495,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.5444780367182193,0.8089065291619363,-0.2907473459307948,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,1.4100994218432374,-0.14496494893341827,0.7385174809535211,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
-0.43991649313097614,0.35136996512244845,-1.4976677070686424,-0.651005477180479,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.43991649313097614,-1.1960038562387048,0.6992279271509723,-0.8857435075906124,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.43991649313097614,0.7992939660427822,-1.4993295040688086,-0.5535895254568487,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,-1.2774445836787656,0.5712695581381809,-0.9696809388198727,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.2367242199587352,0.03118553308419093,-0.9465622981028518,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.43991649313097614,-1.2367242199587352,0.7440964461554579,-0.9247672436864235,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.43991649313097614,-0.9924020376385531,-1.5093002860698053,-0.9385104814409122,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
2.273158691738958,0.3920903288424788,1.0232783421833662,0.7283258664389566,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
2.273158691738958,-0.7888002190384014,0.179085466098976,-0.6013709909082489,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.9924020376385531,0.21232140610229844,-0.7571570984880216,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.43991649313097614,0.8400143297628127,-1.5192710680708021,-0.5688548874570191,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.43991649313097614,-0.7073594915983407,0.612814483142334,-0.5072860647077772,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.43991649313097614,0.26992923768238775,-0.46569176996548,-0.11841640959361191,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
2.273158691738958,-0.21871512695797646,-0.9393039150128251,-0.5505232171938087,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.43991649313097614,-1.2774445836787656,1.1794872601989819,-0.9616070623862565,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
-0.43991649313097614,0.5549717837226001,-1.451137391063991,-0.5923926638358944,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False
-0.43991649313097614,-0.62591876415828,0.5230774451333633,-0.41600272951022693,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,0.758573602322752,-1.5076384890696393,-0.5656341607922433,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,-0.9516816739185228,0.682609957149311,-0.6610867928366607,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
2.273158691738958,0.5142514200025698,1.1761636661986499,0.961806489863527,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
-0.43991649313097614,1.4915401492832983,1.3373579752147637,2.213897070452641,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
-0.43991649313097614,1.002895784642934,-1.4960059100684764,-0.44461425337470806,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.43991649313097614,-0.4223169455581282,-0.5088984919697991,-0.5507879344539273,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
-0.43991649313097614,-1.2774445836787656,0.5247392421335293,-0.9702986124268158,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,-0.9109613101984924,-0.4357794239624898,-0.7744298997107577,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-0.015113308357824713,-1.4860351280674797,-0.7347443704646502,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.43991649313097614,-0.6666391278783103,0.5047976781315361,-0.44642315465218485,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,1.002895784642934,1.0049985751815391,1.436532776342812,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,-0.5851984004382496,-1.4993295040688086,-0.8330206532836658,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
-0.43991649313097614,0.35136996512244845,0.05777428508684881,0.1980089553347739,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
-0.43991649313097614,-0.748079855318371,0.3884718881199074,-0.5127789478552374,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,-0.9516816739185228,0.9966895901807084,-0.6132170882985544,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2.273158691738958,-0.7888002190384014,1.1977670272008092,-0.4287091579959179,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,0.3436033691154218,-0.9727031275395596,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,1.4508197855632678,1.1811490571991479,1.9741514718719315,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,0.6364125111626608,-1.481049737066981,-0.5526188955030806,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
2.273158691738958,-0.7888002190384014,1.4005062612210766,-0.4039139746314794,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,-1.2367242199587352,-0.32111543095102724,-0.9558274022070014,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-0.015113308357824713,0.3319707901142591,0.001390210381713102,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
-0.43991649313097614,0.758573602322752,-0.14164135493308597,0.3817889131720845,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
-0.43991649313097614,-1.2774445836787656,0.15914390209698223,-0.9751517621956561,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,-0.30015585439803716,-1.491020519067978,-0.773106313410165,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.43991649313097614,-0.748079855318371,-1.5275800530716328,-0.8930894115589024,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,-0.0965540357978854,0.18240906009930805,-0.03569226580656178,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
-0.43991649313097614,1.6137012404433893,1.7528072252562945,2.819371623658818,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
-0.43991649313097614,0.9621754209229036,0.6925807391503077,1.1572560669177308,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
-0.43991649313097614,1.6137012404433893,1.1030445981913404,2.1329377083997145,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False
-0.43991649313097614,0.8400143297628127,-1.5076384890696393,-0.5159555549766601,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
-0.43991649313097614,-1.1960038562387048,-0.29452667894836937,-0.9363265640449339,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0.26992923768238775,0.3485887601159204,0.32553649539689045,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.43991649313097614,0.3106496014024181,1.2143849972024705,0.8088440330583523,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,1.125056875803025,-1.4893587220678117,-0.4808584582392742,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,1.4508197855632678,0.5280628361338618,1.3458229952088518,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
-0.43991649313097614,0.7992939660427822,0.47987072312904416,0.7661363150925578,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False
-0.43991649313097614,-0.38159658183809786,-0.801374763999037,-0.5878483508705257,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
-0.43991649313097614,1.1657772395230555,0.5413572121351905,1.0888045954054062,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
-0.43991649313097614,1.4100994218432374,-1.5126238800701375,-0.4001196939031133,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.43991649313097614,1.369379058123207,0.7025515211513048,1.4627839046379025,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
-0.43991649313097614,-0.9924020376385531,-1.341458789053027,-0.9158550959290988,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,0.10704778280226633,-0.17653909193657447,-0.0630463826854797,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
-0.43991649313097614,1.2064976032430856,-0.8695084410058479,0.029009044520749733,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False
-0.43991649313097614,-1.2774445836787656,0.6194616711429987,-0.9690412054412527,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.43991649313097614,-1.2774445836787656,-1.4727407520661506,-0.9968144579820252,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
-0.43991649313097614,0.35136996512244845,-1.5109620830699715,-0.6650575517384392,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
2.273158691738958,1.6137012404433893,1.116338974192669,2.051382732511521,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
-0.43991649313097614,-1.1145631287986442,0.9219087251732329,-0.8061077318382788,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
-0.43991649313097614,1.5729808767233588,1.656422999246659,2.5679564058612154,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
2.273158691738958,-1.2774445836787656,0.2954112561106046,-0.9733428609181793,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.43991649313097614,-1.2774445836787656,-0.6950197559884049,-0.9864904848374012,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.43991649313097614,1.2064976032430856,-1.288281285047711,-0.282849947670591,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.43991649313097614,0.5956921474426305,-1.4444902030633266,-0.5461995019452056,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
2.273158691738958,-0.6666391278783103,0.9867188081797118,-0.33910236544578515,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
-0.43991649313097614,1.1657772395230555,1.2093996062019723,1.8107106235203967,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
-0.43991649313097614,-0.38159658183809786,-1.5109620830699715,-0.7913276848149925,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
-0.43991649313097614,-0.8295205827584317,0.8188773111629334,-0.5224411278495648,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
-0.43991649313097614,-0.21871512695797646,0.534710024134526,-0.03328775069381827,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True
-0.43991649313097614,0.22920887396235737,-1.479387940066815,-0.6463729251284042,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
-0.43991649313097614,-0.13727439951791576,-1.4876969250676457,-0.7414284812826439,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
-0.43991649313097614,1.2879383306831464,-1.303237458049206,-0.24920879586385733,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
-0.43991649313097614,0.758573602322752,-1.4660935640654862,-0.5554866658210318,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
-0.43991649313097614,0.758573602322752,-0.1615829189350795,0.3369855168970181,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
-0.43991649313097614,-0.21871512695797646,-0.5238546649712943,-0.43609918150756105,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,-1.1145631287986442,-0.02697736192162338,-0.8654926371915426,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
-0.43991649313097614,1.6137012404433893,1.0083221691818711,2.013329626369478,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False
-0.43991649313097614,0.758573602322752,0.4615909561272169,0.737260073967958,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
-0.43991649313097614,-0.748079855318371,0.8321716871642622,-0.507683140597955,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True
-0.43991649313097614,-0.4223169455581282,-0.32111543095102724,-0.45295284706844263,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.43991649313097614,0.35136996512244845,1.2575917192067896,0.8530738752698284,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
-0.43991649313097614,0.3920903288424788,-1.462769970065154,-0.6332694207525353,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
-0.43991649313097614,-1.1552834925186746,0.179085466098976,-0.8874421100097065,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
